p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00113629790096	0.0165494912899	GO:0044707	b	2	single-multicellular organism process	29; 70; 108; 166; 174; 273; 302; 306; 324; 333; 348; 351; 388; 403; 65985; 472; 477; 481; 482; 489; 490; 595; 678; 684; 706; 773; 785; 889; 891; 949; 961; 976; 1000; 1062; 1152; 1184; 22955; 1264; 1269; 1277; 1278; 1280; 1301; 445; 1316; 1363; 1364; 1381; 1382; 1421; 1454; 1490; 1513; 1523; 1601; 1607; 1687; 1723; 1730; 1848; 1946; 1952; 1958; 93185; 2059; 2065; 2113; 2119; 2173; 2192; 2218; 2245; 2257; 2317; 2321; 2335; 2487; 2556; 2596; 2719; 2730; 2744; 2886; 2888; 2898; 2904; 2934; 2937; 3028; 3077; 3115; 145226; 3280; 3309; 3486; 3488; 3491; 3643; 3675; 3720; 3897; 3899; 3911; 3912; 3915; 3958; 4023; 4045; 4094; 4133; 4139; 4147; 4162; 4282; 4300; 4311; 4324; 4335; 4357; 4487; 4495; 4519; 4609; 4744; 4780; 4811; 4842; 4854; 4861; 4885; 4922; 4935; 5063; 5101; 5118; 5125; 5139; 5148; 5152; 5167; 5205; 5216; 5228; 5270; 5331; 5348; 5452; 5523; 5530; 5576; 5764; 5890; 5966; 55655; 6275; 6284; 6414; 6443; 6496; 6498; 6525; 6665; 6667; 6781; 6790; 6868; 6876; 6925; 6935; 6623; 7003; 7045; 7048; 7059; 23022; 7089; 7137; 7153; 7157; 7162; 7273; 7431; 7543; 171392; 7707; 55904; 7804; 7813; 7855; 7976; 79925; 8363; 8364; 8372; 8379; 8450; 8470; 8553; 8600; 8609; 8614; 8673; 8787; 8788; 8826; 8842; 8994; 9037; 9056; 9079; 9227; 9246; 9455; 9497; 9516; 9619; 140733; 9775; 9869; 23499; 9928; 9985; 10052; 10154; 10235; 10319; 10533; 10541; 10553; 10791; 10874; 1839; 11061; 11075; 11128; 11156; 11166; 7373; 83943; 89884; 3688; 4814; 79074; 79132; 440026; 79789; 79977; 7035; 80223; 80264; 80781; 221044; 81848; 57549; 50484; 50848; 51083; 51141; 8526; 51191; 51205; 84061; 84100; 51412; 84265; 51738; 51760; 84570; 84620; 84687; 84901; 85458; 53335; 8904; 152007; 53820; 25805; 283659; 54463; 54510; 54541; 54663; 54715; 9139; 54852; 54997; 55243; 55585; 22941; 23094; 23111; 23114; 23168; 23181; 23230; 23240; 23242; 23387; 23432; 23566; 23576; 23670; 23705; 23768; 56704; 56890; 56944; 89781; 55809; 57493; 57556; 57560; 57619; 57690; 221981; 4287; 91461; 26047; 26052; 91663; 26137; 26164; 91862; 92162; 27040; 27086; 255738; 1272; 27306; 60401; 64211; 10125; 53834; 126695; 59338; 124925; 4237; 28962; 29106; 29118; 55841; 127833; 129138; 27022; 63929; 63978; 64093; 64284; 64344; 359845	ENSG00000134954; ENSG00000091136; ENSG00000162998; ENSG00000158290; ENSG00000113739; ENSG00000137815; ENSG00000148180; ENSG00000137819; ENSG00000106078; ENSG00000152582; ENSG00000109832; ENSG00000130203; ENSG00000160714; ENSG00000178573; ENSG00000124440; ENSG00000083307; ENSG00000069482; ENSG00000175707; ENSG00000147596; ENSG00000078699; ENSG00000143858; ENSG00000102755; ENSG00000127603; ENSG00000174469; ENSG00000197594; ENSG00000213923; ENSG00000130702; ENSG00000130707; ENSG00000048392; ENSG00000118263; ENSG00000184489; ENSG00000135974; ENSG00000100099; ENSG00000121207; ENSG00000010704; ENSG00000197969; ENSG00000113070; ENSG00000244405; ENSG00000135919; ENSG00000157017; ENSG00000105290; ENSG00000198732; ENSG00000119630; ENSG00000151694; ENSG00000141510; ENSG00000077942; ENSG00000160305; ENSG00000118640; ENSG00000023909; ENSG00000156587; ENSG00000172264; ENSG00000102158; ENSG00000111554; ENSG00000186792; ENSG00000163513; ENSG00000143153; ENSG00000133104; ENSG00000106236; ENSG00000133316; ENSG00000171365; ENSG00000101181; ENSG00000066427; ENSG00000018236; ENSG00000110092; ENSG00000143320; ENSG00000147257; ENSG00000067082; ENSG00000189171; ENSG00000142192; ENSG00000105894; ENSG00000169744; ENSG00000131669; ENSG00000104435; ENSG00000095739; ENSG00000114315; ENSG00000065717; ENSG00000163251; ENSG00000159842; ENSG00000116774; ENSG00000149591; ENSG00000129116; ENSG00000162729; ENSG00000118193; ENSG00000197959; ENSG00000074181; ENSG00000136068; ENSG00000135862; ENSG00000167874; ENSG00000133636; ENSG00000182963; ENSG00000164434; ENSG00000074370; ENSG00000214078; ENSG00000166450; ENSG00000168899; ENSG00000196776; ENSG00000143387; ENSG00000131080; ENSG00000106333; ENSG00000223865; ENSG00000063015; ENSG00000138083; ENSG00000153904; ENSG00000196154; ENSG00000001631; ENSG00000134107; ENSG00000131747; ENSG00000266964; ENSG00000135048; ENSG00000102967; ENSG00000158769; ENSG00000010803; ENSG00000189143; ENSG00000130303; ENSG00000103942; ENSG00000118523; ENSG00000044574; ENSG00000139219; ENSG00000104290; ENSG00000120659; ENSG00000136938; ENSG00000100300; ENSG00000164692; ENSG00000081051; ENSG00000162105; ENSG00000105738; ENSG00000172572; ENSG00000100285; ENSG00000109255; ENSG00000141837; ENSG00000078328; ENSG00000187079; ENSG00000129244; ENSG00000002822; ENSG00000169174; ENSG00000117122; ENSG00000187678; ENSG00000171517; ENSG00000136110; ENSG00000257923; ENSG00000185070; ENSG00000144218; ENSG00000143126; ENSG00000089250; ENSG00000162924; ENSG00000087586; ENSG00000150764; ENSG00000183853; ENSG00000060718; ENSG00000124496; ENSG00000005884; ENSG00000140832; ENSG00000166471; ENSG00000273079; ENSG00000103528; ENSG00000022556; ENSG00000108370; ENSG00000173706; ENSG00000151491; ENSG00000119866; ENSG00000109854; ENSG00000129194; ENSG00000150093; ENSG00000099139; ENSG00000163132; ENSG00000088992; ENSG00000197061; ENSG00000081760; ENSG00000005108; ENSG00000123146; ENSG00000067208; ENSG00000185559; ENSG00000189067; ENSG00000168209; ENSG00000196549; ENSG00000130751; ENSG00000197548; ENSG00000138646; ENSG00000146674; ENSG00000026025; ENSG00000142871; ENSG00000131981; ENSG00000250722; ENSG00000047644; ENSG00000068831; ENSG00000169231; ENSG00000152518; ENSG00000003436; ENSG00000072506; ENSG00000125629; ENSG00000147202; ENSG00000188822; ENSG00000166426; ENSG00000140575; ENSG00000143379; ENSG00000173267; ENSG00000115461; ENSG00000165623; ENSG00000050555; ENSG00000163069; ENSG00000134982; ENSG00000127418; ENSG00000159251; ENSG00000104112; ENSG00000175445; ENSG00000076706; ENSG00000153933; ENSG00000116044; ENSG00000156675; ENSG00000143878; ENSG00000134057; ENSG00000005889; ENSG00000073060; ENSG00000125285; ENSG00000198910; ENSG00000129991; ENSG00000120708; ENSG00000213658; ENSG00000132561; ENSG00000100124; ENSG00000149311; ENSG00000077080; ENSG00000105928; ENSG00000108819; ENSG00000138814; ENSG00000163848; ENSG00000114279; ENSG00000165959; ENSG00000070444; ENSG00000144057; ENSG00000118620; ENSG00000136997; ENSG00000171843; ENSG00000033867; ENSG00000118231; ENSG00000008083; ENSG00000144791; ENSG00000136040; ENSG00000128309; ENSG00000154556; ENSG00000163531; ENSG00000073711; ENSG00000160191; ENSG00000153071; ENSG00000182389; ENSG00000112902; ENSG00000183963; ENSG00000141543; ENSG00000197238; ENSG00000125144; ENSG00000182985; ENSG00000164418; ENSG00000101850; ENSG00000149782; ENSG00000160179; ENSG00000148516; ENSG00000160584; ENSG00000196236; ENSG00000136603; ENSG00000077264; ENSG00000154153; ENSG00000065361; ENSG00000070961; ENSG00000011677; ENSG00000121210; ENSG00000005483; ENSG00000106692; ENSG00000007062; ENSG00000184226; ENSG00000078687; ENSG00000184349; ENSG00000188517; ENSG00000189184; ENSG00000121454; ENSG00000092421; ENSG00000187140; ENSG00000136267; ENSG00000104369; ENSG00000121851; ENSG00000159167; ENSG00000078295; ENSG00000089116; ENSG00000172020; ENSG00000078053; ENSG00000185565; ENSG00000181722; ENSG00000108821; ENSG00000162878; ENSG00000115290; ENSG00000182185; ENSG00000028277; ENSG00000104964; ENSG00000198727; ENSG00000018625; ENSG00000146242; ENSG00000197372; ENSG00000155465; ENSG00000240972; ENSG00000179820; ENSG00000138175; ENSG00000170558; ENSG00000139318; ENSG00000138778; ENSG00000166165; ENSG00000143147; ENSG00000138771; ENSG00000138772; ENSG00000176953; ENSG00000102302; ENSG00000116141; ENSG00000185591; ENSG00000184903; ENSG00000139988; ENSG00000113966; ENSG00000141738; ENSG00000183145; ENSG00000081087; ENSG00000078018; ENSG00000122694; ENSG00000068885; ENSG00000185527; ENSG00000187955; ENSG00000182718; ENSG00000120738; ENSG00000162836; ENSG00000163106; ENSG00000172575; ENSG00000116962; ENSG00000114302; ENSG00000130176; ENSG00000081923; ENSG00000196628; ENSG00000100918; ENSG00000108771; ENSG00000148606; ENSG00000183688; ENSG00000115414; ENSG00000171105; ENSG00000107679; ENSG00000115419; ENSG00000102996; ENSG00000114861; ENSG00000108518; ENSG00000100983; ENSG00000109472; ENSG00000124839; ENSG00000085552; ENSG00000182871; ENSG00000157193; ENSG00000155657	6658	3743
0.00128566037456	0.0559262262933	GO:0005890	c	4	sodium:potassium-exchanging ATPase complex	477; 481; 482; 5348	ENSG00000129244; ENSG00000143153; ENSG00000018625; ENSG00000266964	11	7
0.00128879380083	0.078212402013	GO:0031406	m	4	carboxylic acid binding	80765; 949; 445; 1381; 1382; 1592; 2596; 2904; 2937; 3897; 4139; 4842; 4935; 5264; 8904; 9227; 55217; 23576; 10125	ENSG00000116141; ENSG00000089250; ENSG00000172020; ENSG00000214078; ENSG00000166426; ENSG00000073060; ENSG00000101850; ENSG00000172345; ENSG00000198910; ENSG00000130707; ENSG00000095596; ENSG00000143320; ENSG00000273079; ENSG00000107537; ENSG00000185973; ENSG00000121207; ENSG00000153904; ENSG00000172575; ENSG00000100983	193	109
0.00131643680715	0.0165494912899	GO:0016049	b	2	cell growth	348; 351; 684; 773; 978; 1382; 1490; 2014; 2335; 2487; 3486; 3488; 3491; 3897; 4487; 5167; 5270; 6790; 6868; 7048; 7157; 8470; 8826; 9037; 9792; 23499; 9928; 10071; 10235; 1839; 7373; 3688; 51083; 51760; 84687; 53335; 8904; 54617; 23111; 23242; 23566; 23705; 127833	ENSG00000068831; ENSG00000179833; ENSG00000128908; ENSG00000197594; ENSG00000142192; ENSG00000214078; ENSG00000198910; ENSG00000154556; ENSG00000103528; ENSG00000163513; ENSG00000141837; ENSG00000140575; ENSG00000142227; ENSG00000112902; ENSG00000162998; ENSG00000087586; ENSG00000133104; ENSG00000205277; ENSG00000182985; ENSG00000115414; ENSG00000119866; ENSG00000171517; ENSG00000130203; ENSG00000146674; ENSG00000142871; ENSG00000130303; ENSG00000158825; ENSG00000113070; ENSG00000135919; ENSG00000150093; ENSG00000069482; ENSG00000187955; ENSG00000106078; ENSG00000108819; ENSG00000118523; ENSG00000151694; ENSG00000141510; ENSG00000163132; ENSG00000143320; ENSG00000143858; ENSG00000115461; ENSG00000118193; ENSG00000127603	454	327
0.00136570771117	0.104414562281	GO:0030198	b	4	extracellular matrix organization	302; 351; 822; 961; 1277; 1278; 1280; 1301; 1490; 1513; 2113; 2192; 2335; 2934; 3491; 3675; 3911; 3912; 3915; 3958; 4324; 4811; 6868; 7045; 7373; 10319; 3688; 79875; 80781; 50848; 84570; 151887; 4237	ENSG00000060718; ENSG00000134954; ENSG00000196776; ENSG00000143387; ENSG00000142192; ENSG00000005884; ENSG00000091986; ENSG00000091136; ENSG00000135862; ENSG00000120708; ENSG00000188517; ENSG00000148180; ENSG00000131981; ENSG00000158769; ENSG00000042493; ENSG00000130702; ENSG00000115414; ENSG00000142871; ENSG00000050555; ENSG00000139219; ENSG00000102996; ENSG00000150093; ENSG00000187955; ENSG00000118523; ENSG00000187720; ENSG00000151694; ENSG00000182718; ENSG00000117122; ENSG00000077942; ENSG00000182871; ENSG00000108821; ENSG00000116962; ENSG00000164692	388	233
0.00137369173927	0.0144237632623	GO:0044459	c	2	plasma membrane part	273; 302; 324; 351; 477; 481; 482; 490; 684; 773; 785; 949; 961; 976; 1000; 1184; 1269; 1364; 1366; 1601; 1946; 2059; 2065; 2239; 2321; 2335; 2556; 2596; 2719; 2791; 2846; 2898; 2904; 2913; 3077; 3115; 145226; 3588; 3643; 3654; 3675; 3716; 3775; 3897; 3958; 4059; 4162; 4311; 4324; 4641; 4842; 4935; 5099; 5148; 5152; 5167; 5205; 5270; 5338; 5348; 5576; 6281; 6443; 6510; 6645; 6781; 6868; 7048; 7162; 7804; 7976; 8600; 8787; 8788; 8826; 8842; 9056; 9197; 9455; 9462; 9482; 9497; 9619; 23499; 10052; 10071; 10235; 10791; 1839; 3688; 51421; 79901; 81488; 81848; 84061; 84100; 84329; 117247; 84570; 84687; 84879; 84889; 53827; 54407; 729993; 54997; 55243; 22941; 23345; 23432; 23566; 23705; 23768; 57348; 57493; 57556; 57619; 57657; 222236; 25778; 26047; 91749; 26751; 27040; 255738; 92745; 60401; 26503; 59338; 159963; 64284	ENSG00000123146; ENSG00000007062; ENSG00000171105; ENSG00000198822; ENSG00000185559; ENSG00000184349; ENSG00000188517; ENSG00000196549; ENSG00000092421; ENSG00000182963; ENSG00000089327; ENSG00000161048; ENSG00000159167; ENSG00000131981; ENSG00000172020; ENSG00000168807; ENSG00000078053; ENSG00000173214; ENSG00000167614; ENSG00000075391; ENSG00000102755; ENSG00000127603; ENSG00000115414; ENSG00000196776; ENSG00000174469; ENSG00000170310; ENSG00000197594; ENSG00000131080; ENSG00000223865; ENSG00000119899; ENSG00000112394; ENSG00000188822; ENSG00000018625; ENSG00000140575; ENSG00000076716; ENSG00000146242; ENSG00000181885; ENSG00000135750; ENSG00000155465; ENSG00000197747; ENSG00000010704; ENSG00000189143; ENSG00000163069; ENSG00000135919; ENSG00000237515; ENSG00000113070; ENSG00000134982; ENSG00000130303; ENSG00000103942; ENSG00000170558; ENSG00000151694; ENSG00000147145; ENSG00000122986; ENSG00000165349; ENSG00000120659; ENSG00000076706; ENSG00000133059; ENSG00000127920; ENSG00000143147; ENSG00000134294; ENSG00000138771; ENSG00000011677; ENSG00000169359; ENSG00000162105; ENSG00000073060; ENSG00000168899; ENSG00000162434; ENSG00000102158; ENSG00000198910; ENSG00000255529; ENSG00000139988; ENSG00000105281; ENSG00000163513; ENSG00000141837; ENSG00000035115; ENSG00000131018; ENSG00000113966; ENSG00000213658; ENSG00000143153; ENSG00000129244; ENSG00000169174; ENSG00000205277; ENSG00000187678; ENSG00000171517; ENSG00000071967; ENSG00000173706; ENSG00000114019; ENSG00000243646; ENSG00000081923; ENSG00000171365; ENSG00000185527; ENSG00000185070; ENSG00000108819; ENSG00000182718; ENSG00000089250; ENSG00000104290; ENSG00000143630; ENSG00000033867; ENSG00000147257; ENSG00000183853; ENSG00000068831; ENSG00000114302; ENSG00000142192; ENSG00000005884; ENSG00000168389; ENSG00000273079; ENSG00000157193; ENSG00000108370; ENSG00000160191; ENSG00000153071; ENSG00000182389; ENSG00000107679; ENSG00000182985; ENSG00000164418; ENSG00000101850; ENSG00000148942; ENSG00000160179; ENSG00000266964; ENSG00000102996; ENSG00000169851; ENSG00000150093; ENSG00000197879; ENSG00000017483; ENSG00000124839; ENSG00000184216; ENSG00000065361; ENSG00000129219; ENSG00000070961; ENSG00000151491; ENSG00000088992; ENSG00000187244	2528	1247
0.00138838583455	0.078212402013	GO:0005179	m	4	hormone activity	797; 4922; 6781; 8614; 170589; 51083; 51738	ENSG00000175868; ENSG00000113739; ENSG00000159167; ENSG00000149735; ENSG00000133636; ENSG00000157017; ENSG00000069482	123	22
0.00144111864445	0.0371808610268	GO:0043177	m	3	organic acid binding	80765; 949; 445; 1381; 1382; 1592; 2596; 2904; 2937; 3897; 4139; 4842; 4935; 5264; 8904; 9227; 55217; 23576; 10125	ENSG00000116141; ENSG00000089250; ENSG00000172020; ENSG00000214078; ENSG00000166426; ENSG00000073060; ENSG00000101850; ENSG00000172345; ENSG00000198910; ENSG00000130707; ENSG00000095596; ENSG00000143320; ENSG00000273079; ENSG00000107537; ENSG00000185973; ENSG00000121207; ENSG00000153904; ENSG00000172575; ENSG00000100983	194	110
0.00159919695478	0.061948033623	GO:0060560	b	3	developmental growth involved in morphogenesis	348; 351; 1382; 2335; 3897; 5523; 6781; 6790; 7048; 7059; 8826; 8904; 9037; 23499; 3688; 51083; 51760; 53335; 23111; 23242; 23566; 23705; 127833	ENSG00000142192; ENSG00000198910; ENSG00000103528; ENSG00000073711; ENSG00000163513; ENSG00000140575; ENSG00000112902; ENSG00000106078; ENSG00000182985; ENSG00000115414; ENSG00000119866; ENSG00000171517; ENSG00000130203; ENSG00000159167; ENSG00000150093; ENSG00000069482; ENSG00000133104; ENSG00000214078; ENSG00000169231; ENSG00000143320; ENSG00000143858; ENSG00000087586; ENSG00000127603	197	145
0.00168285168849	0.117939855835	GO:0048668	b	4	collateral sprouting	351; 1382; 53335; 23111; 23242; 23566	ENSG00000119866; ENSG00000171517; ENSG00000142192; ENSG00000143320; ENSG00000133104; ENSG00000106078	22	17
0.00170499175109	0.061948033623	GO:0009581	b	3	detection of external stimulus	348; 785; 1301; 2239; 2719; 2904; 145226; 4023; 5148; 5270; 7273; 7804; 8787; 9227; 10681; 222236	ENSG00000060718; ENSG00000108370; ENSG00000069966; ENSG00000130203; ENSG00000182389; ENSG00000175445; ENSG00000076716; ENSG00000135919; ENSG00000157193; ENSG00000273079; ENSG00000155657; ENSG00000147257; ENSG00000139988; ENSG00000121207; ENSG00000185527; ENSG00000161048	186	87
0.00173790617253	0.0162204576103	GO:0005911	c	2	cell-cell junction	324; 351; 477; 481; 595; 889; 1000; 1364; 1366; 4045; 5101; 6868; 7855; 8826; 9074; 9459; 10052; 10791; 3688; 51421; 79977; 80115; 50848; 55243; 23114; 23705; 122786; 57493; 57530; 57619; 57662; 83604; 91461; 91663; 91862; 27040; 53834	ENSG00000168899; ENSG00000142192; ENSG00000140832; ENSG00000147027; ENSG00000170558; ENSG00000163531; ENSG00000128298; ENSG00000114019; ENSG00000184226; ENSG00000143375; ENSG00000140575; ENSG00000213658; ENSG00000143153; ENSG00000076826; ENSG00000001631; ENSG00000181885; ENSG00000158769; ENSG00000182985; ENSG00000179820; ENSG00000018625; ENSG00000173706; ENSG00000182963; ENSG00000189143; ENSG00000163251; ENSG00000127418; ENSG00000134982; ENSG00000083307; ENSG00000150093; ENSG00000129675; ENSG00000151694; ENSG00000162878; ENSG00000185565; ENSG00000110092; ENSG00000184697; ENSG00000139926; ENSG00000138771; ENSG00000183853	383	274
0.0020729277274	0.118963759975	GO:0098742	b	4	cell-cell adhesion via plasma-membrane adhesion molecules	1000; 1004; 1364; 1366; 1952; 3897; 5099; 5101; 9074; 11122; 3688; 57549; 53827; 54510; 23705; 222256; 91663; 53834	ENSG00000184226; ENSG00000196090; ENSG00000085552; ENSG00000189143; ENSG00000143126; ENSG00000189184; ENSG00000150093; ENSG00000198910; ENSG00000184697; ENSG00000113361; ENSG00000169851; ENSG00000181885; ENSG00000170558; ENSG00000127418; ENSG00000089327; ENSG00000128536; ENSG00000179820; ENSG00000182985	218	105
0.00217119191829	0.299254564446	GO:0007186	b	5	G-protein coupled receptor signaling pathway	108; 333; 348; 773; 785; 976; 165082; 1269; 1363; 1607; 1952; 2556; 2596; 2791; 2846; 2869; 2913; 3643; 4842; 4935; 5148; 5331; 6868; 7855; 7976; 8490; 8526; 8787; 9455; 10344; 10681; 10788; 10874; 84687; 51083; 51738; 114815; 23432; 23566; 26996; 26575	ENSG00000171105; ENSG00000108018; ENSG00000123146; ENSG00000069966; ENSG00000157017; ENSG00000171517; ENSG00000109255; ENSG00000141837; ENSG00000188822; ENSG00000108370; ENSG00000198822; ENSG00000182389; ENSG00000108819; ENSG00000091844; ENSG00000101850; ENSG00000136267; ENSG00000006606; ENSG00000130203; ENSG00000149782; ENSG00000163251; ENSG00000078295; ENSG00000173890; ENSG00000145703; ENSG00000103942; ENSG00000069482; ENSG00000185527; ENSG00000198873; ENSG00000105290; ENSG00000109472; ENSG00000172020; ENSG00000151694; ENSG00000147145; ENSG00000143248; ENSG00000143126; ENSG00000089250; ENSG00000104290; ENSG00000153933; ENSG00000127920; ENSG00000143147; ENSG00000011677; ENSG00000173567	1279	316
0.00227748138102	0.0708639358613	GO:0009611	b	3	response to wounding	29; 302; 348; 351; 388; 481; 482; 489; 490; 706; 891; 949; 961; 1062; 1269; 1277; 1278; 1316; 1490; 1607; 2065; 2113; 2192; 2335; 2596; 2886; 2888; 2934; 3309; 3491; 3675; 3897; 4147; 4162; 4744; 4780; 4842; 4922; 5139; 5152; 5216; 5270; 5576; 5890; 6665; 6868; 7048; 7157; 7273; 7804; 8526; 8600; 8673; 9056; 9066; 23499; 10235; 1839; 3688; 7035; 50848; 51738; 89781; 27040; 27086; 10125; 4814; 29106; 128272	ENSG00000134954; ENSG00000089250; ENSG00000196776; ENSG00000120659; ENSG00000073060; ENSG00000114302; ENSG00000011347; ENSG00000100285; ENSG00000142192; ENSG00000005884; ENSG00000198910; ENSG00000076706; ENSG00000163513; ENSG00000188822; ENSG00000160191; ENSG00000115290; ENSG00000157193; ENSG00000213658; ENSG00000132561; ENSG00000182185; ENSG00000131669; ENSG00000143153; ENSG00000129244; ENSG00000142632; ENSG00000133636; ENSG00000100099; ENSG00000141738; ENSG00000148180; ENSG00000104112; ENSG00000155465; ENSG00000115414; ENSG00000136267; ENSG00000068831; ENSG00000130203; ENSG00000142871; ENSG00000135919; ENSG00000074370; ENSG00000113070; ENSG00000172572; ENSG00000159842; ENSG00000129194; ENSG00000114861; ENSG00000150093; ENSG00000157017; ENSG00000108518; ENSG00000116044; ENSG00000172020; ENSG00000118523; ENSG00000151694; ENSG00000044574; ENSG00000182718; ENSG00000141510; ENSG00000158769; ENSG00000077942; ENSG00000100300; ENSG00000065361; ENSG00000138778; ENSG00000172575; ENSG00000153933; ENSG00000070961; ENSG00000118640; ENSG00000067082; ENSG00000003436; ENSG00000108821; ENSG00000127603; ENSG00000164692; ENSG00000143878; ENSG00000134057; ENSG00000155657	1041	599
0.00233379550568	0.118963759975	GO:0050877	b	4	neurological system process	29; 273; 351; 477; 773; 785; 1269; 1277; 1280; 1301; 1421; 1687; 1958; 2173; 2257; 2556; 2744; 2898; 2904; 145226; 3675; 4311; 4842; 4861; 4885; 4922; 4935; 5148; 5205; 5270; 5764; 6496; 7045; 7137; 8787; 9227; 9497; 10052; 10319; 10533; 10874; 3688; 80781; 84061; 84100; 54463; 54715; 22941; 23111; 23114; 23432; 26047	ENSG00000060718; ENSG00000162105; ENSG00000174469; ENSG00000102158; ENSG00000142192; ENSG00000164434; ENSG00000005884; ENSG00000154153; ENSG00000150093; ENSG00000273079; ENSG00000163531; ENSG00000139988; ENSG00000109255; ENSG00000129991; ENSG00000141837; ENSG00000188822; ENSG00000108370; ENSG00000078328; ENSG00000018625; ENSG00000113966; ENSG00000182389; ENSG00000133636; ENSG00000120708; ENSG00000196549; ENSG00000182963; ENSG00000105928; ENSG00000133104; ENSG00000130751; ENSG00000197548; ENSG00000106236; ENSG00000164418; ENSG00000101850; ENSG00000143147; ENSG00000114279; ENSG00000050555; ENSG00000115419; ENSG00000135919; ENSG00000081923; ENSG00000139219; ENSG00000159842; ENSG00000121207; ENSG00000105894; ENSG00000185527; ENSG00000138083; ENSG00000078053; ENSG00000120738; ENSG00000182871; ENSG00000089250; ENSG00000033867; ENSG00000118231; ENSG00000108821; ENSG00000011677	1323	426
0.00235098776358	0.0183634471131	GO:0032420	c	2	stereocilium	2059; 4641; 5205; 8842; 9497; 9732	ENSG00000197879; ENSG00000151491; ENSG00000081923; ENSG00000033867; ENSG00000128512; ENSG00000007062	30	18
0.00235098776358	0.0812801147222	GO:0043394	m	4	proteoglycan binding	1513; 2239; 2719; 4811; 5764; 9037	ENSG00000143387; ENSG00000112902; ENSG00000076716; ENSG00000147257; ENSG00000105894; ENSG00000116962	30	18
0.00237878244429	0.118963759975	GO:0051094	b	4	positive regulation of developmental process	306; 324; 348; 388; 595; 706; 891; 976; 1000; 1272; 1277; 1382; 1490; 1523; 1601; 1958; 2113; 2119; 2321; 2335; 2487; 3280; 3486; 3491; 3643; 3675; 3897; 4023; 4609; 5063; 5139; 5228; 5270; 5764; 6281; 6498; 6665; 6790; 6925; 6935; 7003; 7048; 7162; 55904; 7804; 7976; 8600; 8842; 8904; 9037; 9139; 11075; 51083; 51738; 51760; 53335; 152007; 25805; 54997; 55885; 23242; 23499; 23566; 23576; 23768; 89781; 57556; 91461; 91663; 124925; 27086; 64211; 10125; 126695; 127833; 129138	ENSG00000134954; ENSG00000162878; ENSG00000143858; ENSG00000172572; ENSG00000197747; ENSG00000005884; ENSG00000196628; ENSG00000120738; ENSG00000170558; ENSG00000198910; ENSG00000095739; ENSG00000123146; ENSG00000069482; ENSG00000146242; ENSG00000179820; ENSG00000163513; ENSG00000103528; ENSG00000153071; ENSG00000136997; ENSG00000187079; ENSG00000112902; ENSG00000162998; ENSG00000153904; ENSG00000088992; ENSG00000148516; ENSG00000100099; ENSG00000092421; ENSG00000157017; ENSG00000018236; ENSG00000007062; ENSG00000172575; ENSG00000104435; ENSG00000115414; ENSG00000171105; ENSG00000119866; ENSG00000171517; ENSG00000114315; ENSG00000130203; ENSG00000146674; ENSG00000142871; ENSG00000135919; ENSG00000105894; ENSG00000122694; ENSG00000244405; ENSG00000106078; ENSG00000136603; ENSG00000129194; ENSG00000114861; ENSG00000257923; ENSG00000119630; ENSG00000185070; ENSG00000138772; ENSG00000089116; ENSG00000118523; ENSG00000134982; ENSG00000104290; ENSG00000078699; ENSG00000005483; ENSG00000120659; ENSG00000175445; ENSG00000110092; ENSG00000100300; ENSG00000157193; ENSG00000143320; ENSG00000063015; ENSG00000087586; ENSG00000134057; ENSG00000100124; ENSG00000214078; ENSG00000048540; ENSG00000108821; ENSG00000175707; ENSG00000077264; ENSG00000143878; ENSG00000102755; ENSG00000127603	1108	673
0.0023916097957	0.118963759975	GO:0001501	b	4	skeletal system development	166; 302; 1277; 1278; 1280; 1301; 1490; 2487; 3491; 3958; 4094; 4487; 5125; 6667; 6781; 6935; 7045; 7048; 7059; 79925; 8372; 8600; 8788; 9775; 9869; 11061; 79977; 51141; 51738; 23387; 23705; 57560; 91461; 27086; 53834; 59338; 359845	ENSG00000060718; ENSG00000185591; ENSG00000114861; ENSG00000104964; ENSG00000125629; ENSG00000068885; ENSG00000186792; ENSG00000163513; ENSG00000120708; ENSG00000185559; ENSG00000143379; ENSG00000162998; ENSG00000148516; ENSG00000141543; ENSG00000107679; ENSG00000131981; ENSG00000152582; ENSG00000183688; ENSG00000182985; ENSG00000142871; ENSG00000136110; ENSG00000159167; ENSG00000178573; ENSG00000160584; ENSG00000083307; ENSG00000157017; ENSG00000099139; ENSG00000118523; ENSG00000182718; ENSG00000162878; ENSG00000169231; ENSG00000120659; ENSG00000163132; ENSG00000139219; ENSG00000127418; ENSG00000108821; ENSG00000164692	496	279
0.00240473712196	0.0183634471131	GO:0005583	c	2	fibrillar collagen trimer	1277; 1278; 1280; 1301	ENSG00000060718; ENSG00000139219; ENSG00000108821; ENSG00000164692	14	8
0.00240473712196	0.118963759975	GO:0090399	b	4	replicative senescence	472; 4311; 7157; 11200	ENSG00000141510; ENSG00000183765; ENSG00000196549; ENSG00000149311	11	8
0.00240473712196	0.0812801147222	GO:0005501	m	4	retinoid binding	1381; 1382; 1592; 9227	ENSG00000095596; ENSG00000143320; ENSG00000166426; ENSG00000121207	36	8
