type	depth	gene_subset	seed	subsampled_cells	individual	replicate	lower_q	upper_q	available_ensg	used_ensg	available_ercc	used_ercc	potential_cells	available_cells	pearson_ensg	pearson_ercc	spearman_ensg	spearman_ercc	detected_ensg	detected_ercc	mean_counts_ensg	mean_counts_ercc	var_pearson	var_spearman
reads	50000	lower	2	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.49111	0.5566	0.53057	0.67724	3631	11	1284.5	4	0.51088	0.56916
reads	50000	lower	2	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.51004	0.47763	0.55226	0.37244	3758	14	1528.8	3.7	0.55725	0.61333
molecules	50000	lower	2	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.50159	0.56664	0.54915	0.70871	3631	11	791.7	2.1	0.59971	0.61438
molecules	50000	lower	2	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.51956	0.53231	0.57137	0.50682	3758	14	902.7	2.1	0.6442	0.66395
reads	50000	lower	3	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.50306	0.44367	0.54731	0.46289	3784	10	1262.3	2.3	0.52235	0.58383
reads	50000	lower	3	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.51796	0.13992	0.55954	0.12371	3873	12	1563.1	2.5	0.58168	0.63401
molecules	50000	lower	3	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.51145	0.43693	0.56356	0.45032	3784	10	849.3	1.7	0.60111	0.62362
molecules	50000	lower	3	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.5285	0.12581	0.57863	0.13259	3873	12	970.3	1.8	0.65938	0.67906
reads	50000	lower	4	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.4943	0.57138	0.53737	0.65199	3701	15	1270.9	6.2	0.50967	0.56644
reads	50000	lower	4	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.47736	0.35048	0.5148	0.26166	3638	10	1475.7	3.5	0.55201	0.59594
molecules	50000	lower	4	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.50341	0.53326	0.55525	0.55036	3701	15	794.7	3.5	0.59107	0.61013
molecules	50000	lower	4	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.48912	0.36701	0.53437	0.28763	3638	10	834.1	2	0.63069	0.63568
reads	50000	lower	5	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.49896	-0.12912	0.5411	0.01854	3785	12	1281.6	2.8	0.52368	0.57415
reads	50000	lower	5	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.50702	0.34181	0.54615	0.39138	3697	10	1485.1	3.1	0.56782	0.621
molecules	50000	lower	5	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.50801	-0.0553	0.55938	0.09875	3785	12	846.2	1.6	0.60195	0.61591
molecules	50000	lower	5	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.51654	0.37887	0.56185	0.43058	3697	10	878	1.6	0.64292	0.66084
reads	50000	lower	6	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.49107	0.45139	0.53211	0.67166	3696	15	1254.1	5.9	0.50996	0.56902
reads	50000	lower	6	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.51166	0.5993	0.54831	0.61564	3757	11	1488.2	5.5	0.54992	0.61327
molecules	50000	lower	6	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.50468	0.39669	0.55639	0.66612	3696	15	776.5	3.2	0.59739	0.61853
molecules	50000	lower	6	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.52633	0.64142	0.57367	0.68384	3757	11	897.9	2.5	0.64245	0.6648
reads	50000	lower	7	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.47192	0.53446	0.51575	0.56025	3688	12	1295.6	5.7	0.50214	0.54892
reads	50000	lower	7	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.48934	0.56467	0.52844	0.51906	3662	14	1430.4	4.5	0.53273	0.58938
molecules	50000	lower	7	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.48373	0.57127	0.53659	0.62355	3688	12	785.7	2.8	0.58793	0.59863
molecules	50000	lower	7	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.5012	0.59654	0.54796	0.58021	3662	14	823.2	2.3	0.61608	0.63311
reads	50000	lower	8	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.48728	0.39898	0.53074	0.41259	3766	10	1331.1	2.9	0.51584	0.56682
reads	50000	lower	8	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.48914	0.49823	0.5301	0.53956	3600	15	1504.3	4.6	0.56276	0.60992
molecules	50000	lower	8	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.49813	0.40471	0.5514	0.4086	3766	10	844.3	1.7	0.59398	0.61086
molecules	50000	lower	8	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.50325	0.42826	0.55183	0.45702	3600	15	853.3	2.3	0.65451	0.65558
reads	50000	lower	9	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.49157	-0.00163	0.53813	0.29646	3751	13	1293.2	3.9	0.50994	0.57314
reads	50000	lower	9	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.48234	0.39882	0.51923	0.37901	3628	12	1433	3.2	0.54676	0.5992
molecules	50000	lower	9	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.50378	0.05156	0.55936	0.31342	3751	13	808.3	2.2	0.59646	0.62284
molecules	50000	lower	9	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.49627	0.40259	0.54267	0.38458	3628	12	827.4	1.9	0.63366	0.64747
reads	50000	lower	10	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.49619	0.14946	0.53782	0.3875	3752	15	1295.5	6	0.51663	0.5765
reads	50000	lower	10	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.50102	0.35485	0.53955	0.36453	3750	14	1496.4	4.4	0.55774	0.61184
molecules	50000	lower	10	10	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.50441	0.10867	0.55316	0.38818	3752	15	806.9	3.3	0.60651	0.62248
molecules	50000	lower	10	10	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.5139	0.3159	0.561	0.32816	3750	14	887.1	2.5	0.64485	0.65922
reads	50000	upper	1	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.82456	0.96933	0.80285	0.95932	6012	22	21731.1	423.2	0.83524	0.78957
reads	50000	upper	1	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.75755	0.95159	0.72657	0.96293	5991	23	20818.5	429.8	0.84711	0.78288
molecules	50000	upper	1	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.84922	0.98017	0.8255	0.96978	6012	22	13192.6	236.3	0.89821	0.84258
molecules	50000	upper	1	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.793	0.97432	0.75702	0.97525	5991	23	11927.4	231	0.90189	0.83618
reads	50000	upper	2	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.8038	0.98395	0.78826	0.97145	5985	22	20733.1	446.3	0.82937	0.77707
reads	50000	upper	2	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.75494	0.97207	0.73063	0.97329	5973	23	22051.1	431.5	0.82668	0.7793
molecules	50000	upper	2	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.83183	0.98508	0.81021	0.96749	5985	22	12210.9	257.2	0.89076	0.8251
molecules	50000	upper	2	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.78822	0.97871	0.75801	0.96807	5973	23	12468.5	222.3	0.88912	0.82919
reads	50000	upper	3	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.8296	0.93781	0.80723	0.97713	6016	21	21843.2	370.9	0.84523	0.79371
reads	50000	upper	3	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.75995	0.96751	0.73094	0.97997	5989	23	21686.8	366	0.84946	0.79964
molecules	50000	upper	3	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.8512	0.95449	0.82753	0.98758	6016	21	13720.1	226.9	0.89339	0.83578
molecules	50000	upper	3	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.78817	0.98091	0.75343	0.98886	5989	23	12860.4	208.3	0.89714	0.83955
reads	50000	upper	4	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.82836	0.97677	0.80833	0.96552	6008	22	21482.7	438.7	0.82903	0.77573
reads	50000	upper	4	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.74023	0.90219	0.71516	0.95304	5963	22	20030.6	491.2	0.84812	0.79084
molecules	50000	upper	4	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.85421	0.98419	0.83039	0.98305	6008	22	12717.4	243.3	0.891	0.82663
molecules	50000	upper	4	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.78086	0.93112	0.74966	0.95995	5963	22	11178.7	246	0.90392	0.83727
reads	50000	upper	5	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.82727	0.94504	0.80648	0.98419	6010	21	21919.6	383.7	0.84054	0.78754
reads	50000	upper	5	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.74763	0.91137	0.72197	0.95798	5977	22	20480	427	0.84109	0.78349
molecules	50000	upper	5	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.85076	0.95766	0.82619	0.98673	6010	21	13536.9	233.8	0.89197	0.83005
molecules	50000	upper	5	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.77941	0.9367	0.74825	0.96907	5977	22	11790.3	229.8	0.89924	0.83291
reads	50000	upper	6	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.80192	0.96288	0.7846	0.96188	5981	22	19707.7	450.4	0.84345	0.78149
reads	50000	upper	6	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.7585	0.96443	0.72757	0.95772	5997	23	20880.8	402.1	0.8496	0.79084
molecules	50000	upper	6	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.83256	0.97324	0.81089	0.96554	5981	22	11723.9	248.2	0.90475	0.83716
molecules	50000	upper	6	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.78956	0.97805	0.75086	0.96413	5997	23	12285.4	214.9	0.90279	0.83552
reads	50000	upper	7	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.79655	0.92773	0.78318	0.9808	5964	21	20242.5	477.2	0.8263	0.77445
reads	50000	upper	7	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.76274	0.96061	0.7384	0.95497	5979	23	21900.2	496.8	0.8273	0.77625
molecules	50000	upper	7	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.82638	0.94703	0.80743	0.98645	5964	21	11726.5	265.4	0.88911	0.82804
molecules	50000	upper	7	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.79595	0.98194	0.76593	0.97179	5979	23	11987.7	237.7	0.8968	0.83635
reads	50000	upper	8	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.80713	0.92689	0.79467	0.97006	5980	21	20768.9	435.5	0.85436	0.7914
reads	50000	upper	8	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.72414	0.95346	0.70242	0.96909	5945	23	19306	499	0.84526	0.78575
molecules	50000	upper	8	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.83467	0.94423	0.81841	0.97626	5980	21	12553.8	243.3	0.90834	0.84156
molecules	50000	upper	8	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.76432	0.9776	0.73514	0.98318	5945	23	10832.2	247.6	0.90416	0.83712
reads	50000	upper	9	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.81164	0.98653	0.78873	0.97769	6001	22	20731.6	483.7	0.83261	0.77706
reads	50000	upper	9	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.7411	0.91641	0.71896	0.96316	5964	21	20770.5	458.9	0.84104	0.78983
molecules	50000	upper	9	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.83907	0.98814	0.81291	0.97374	6001	22	12387.6	264	0.89754	0.83185
molecules	50000	upper	9	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.77827	0.93676	0.74758	0.97253	5964	21	11536.6	233.6	0.90355	0.84413
reads	50000	upper	10	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.81323	0.96758	0.79297	0.96752	6012	22	21114	456.2	0.83574	0.77775
reads	50000	upper	10	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.75821	0.93533	0.73385	0.96761	5983	22	21285.9	436	0.83968	0.79174
molecules	50000	upper	10	10	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.84226	0.94891	0.81822	0.96612	6012	21	12590.1	256.6	0.89861	0.82863
molecules	50000	upper	10	10	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.79185	0.953	0.75978	0.97031	5983	22	12099.9	222.9	0.90131	0.84177
reads	50000	all	1	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.86069	0.92774	0.8833	0.95202	10489	37	22844.7333333333	411.066666666667	0.89529	0.86607
reads	50000	all	1	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.84016	0.9376	0.86084	0.92892	10473	37	22665.5333333333	440.266666666667	0.89215	0.86381
molecules	50000	all	1	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.87386	0.95168	0.89646	0.94351	10489	36	13997.9333333333	236.066666666667	0.92864	0.90764
molecules	50000	all	1	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.85711	0.94892	0.87716	0.95266	10473	37	13088.4666666667	228.4	0.9243	0.90714
reads	50000	all	2	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.84985	0.93871	0.8719	0.94425	10346	35	21915	469.666666666667	0.88897	0.8589
reads	50000	all	2	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.83784	0.9342	0.85773	0.90188	10344	36	23204	433.4	0.88669	0.86262
molecules	50000	all	2	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.86543	0.94717	0.88684	0.94953	10346	35	12935.0666666667	264.6	0.92411	0.90276
molecules	50000	all	2	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.85497	0.95092	0.87388	0.91917	10344	36	13097.7333333333	229	0.92449	0.9063
reads	50000	all	3	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.8602	0.93098	0.88271	0.92389	10436	35	23225.1333333333	391.2	0.89699	0.86598
reads	50000	all	3	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.83972	0.91359	0.85813	0.89803	10469	36	23026	388.066666666667	0.89769	0.87125
molecules	50000	all	3	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.87273	0.93689	0.89567	0.92626	10436	35	14421.3333333333	231.266666666667	0.92862	0.90613
molecules	50000	all	3	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.85623	0.92337	0.87464	0.90548	10469	36	13603.5333333333	215.933333333333	0.92653	0.91149
reads	50000	all	4	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.8598	0.9293	0.88388	0.93156	10402	38	22832.9333333333	448.466666666667	0.89175	0.86272
reads	50000	all	4	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.82557	0.93034	0.84484	0.92909	10258	36	21825.4	549.4	0.8845	0.8561
molecules	50000	all	4	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.87375	0.93738	0.89716	0.93354	10402	38	13594.5333333333	251.666666666667	0.92695	0.90497
molecules	50000	all	4	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.84674	0.94125	0.86528	0.91875	10258	36	11727.8	258.8	0.91934	0.90202
reads	50000	all	5	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.8571	0.87136	0.88135	0.87031	10499	37	22870.2	391.6	0.89619	0.86649
reads	50000	all	5	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.83883	0.90692	0.85914	0.88813	10385	33	22573.2666666667	393.666666666667	0.89411	0.86789
molecules	50000	all	5	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.87048	0.88612	0.8943	0.87632	10499	37	14131.8666666667	237.666666666667	0.92777	0.90504
molecules	50000	all	5	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.855	0.92447	0.87486	0.89929	10385	33	13296	221.333333333333	0.92477	0.90907
reads	50000	all	6	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85302	0.89788	0.87672	0.91547	10406	40	21420.8666666667	464.066666666667	0.89481	0.86124
reads	50000	all	6	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.83333	0.94267	0.85238	0.92243	10420	37	21640.8666666667	436	0.88852	0.85943
molecules	50000	all	6	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.86914	0.92053	0.89231	0.93173	10406	40	12758.4	254	0.92635	0.90553
molecules	50000	all	6	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.85139	0.96164	0.87001	0.94491	10420	37	12546.9333333333	222.866666666667	0.92242	0.90653
reads	50000	all	7	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85588	0.93325	0.88022	0.91462	10496	37	22362	447.466666666667	0.89511	0.86496
reads	50000	all	7	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.83773	0.94577	0.85743	0.92073	10343	38	22872.4	494.8	0.88312	0.85875
molecules	50000	all	7	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.87074	0.94613	0.89397	0.92697	10496	37	13402.6	255.066666666667	0.92818	0.9064
molecules	50000	all	7	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.85519	0.94714	0.87411	0.93971	10343	37	12591.3333333333	240.733333333333	0.92263	0.90496
reads	50000	all	8	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85377	0.94539	0.87757	0.94187	10514	36	22148.8	416.6	0.89893	0.86447
reads	50000	all	8	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.82693	0.93919	0.84577	0.9244	10294	38	21614.5333333333	504.333333333333	0.88789	0.859
molecules	50000	all	8	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.86844	0.95507	0.89201	0.94984	10514	36	13614.4	238.533333333333	0.92902	0.9059
molecules	50000	all	8	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.8472	0.94784	0.86514	0.93243	10294	38	11991.4	249.866666666667	0.92186	0.90535
reads	50000	all	9	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85637	0.87709	0.87921	0.90359	10471	36	22167.7333333333	463.133333333333	0.89085	0.86114
reads	50000	all	9	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.83522	0.9357	0.8522	0.9137	10369	35	22817.1333333333	446.133333333333	0.89171	0.86538
molecules	50000	all	9	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.87124	0.897	0.8939	0.91567	10471	36	13257.0666666667	255.6	0.9264	0.90674
molecules	50000	all	9	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.8535	0.93933	0.86947	0.91585	10369	35	12680.7333333333	233.533333333333	0.92308	0.90716
reads	50000	all	10	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.85646	0.87917	0.88121	0.90532	10441	38	22618.5333333333	463.6	0.89409	0.86389
reads	50000	all	10	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.8392	0.94343	0.85801	0.9332	10360	39	23110.7333333333	435.666666666667	0.89	0.86509
molecules	50000	all	10	15	NA19098	r1	0	1	12192	12192	43	43	85	85	0.87062	0.884	0.89433	0.89883	10441	38	13460.8	257.4	0.92887	0.90745
molecules	50000	all	10	15	NA19098	r3	0	1	12192	12192	43	43	57	57	0.85639	0.94732	0.87428	0.93336	10360	39	13150.6666666667	231.333333333333	0.925	0.90782
reads	50000	lower	1	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.56838	0.53879	0.61429	0.71186	4422	16	1287.13333333333	4.93333333333333	0.57142	0.62485
reads	50000	lower	1	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.55391	0.53851	0.60014	0.57107	4409	16	1509.06666666667	3.33333333333333	0.60687	0.65579
molecules	50000	lower	1	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.58093	0.68098	0.63913	0.70116	4422	15	836.266666666667	2.86666666666667	0.67114	0.69405
molecules	50000	lower	1	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.56545	0.56152	0.62368	0.68435	4409	16	895	2.2	0.69687	0.71807
reads	50000	lower	2	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.5499	0.59137	0.58996	0.63494	4296	14	1286.86666666667	4.46666666666667	0.56393	0.61702
reads	50000	lower	2	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.55717	0.61983	0.60055	0.57063	4296	15	1483.53333333333	5.26666666666667	0.60786	0.65315
molecules	50000	lower	2	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.56436	0.60036	0.61769	0.64433	4296	14	794.6	2.4	0.667	0.687
molecules	50000	lower	2	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.5695	0.64856	0.62514	0.62606	4296	15	867.066666666667	2.4	0.70323	0.7193
reads	50000	lower	3	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.56069	0.48224	0.60856	0.47192	4370	14	1273.4	2.86666666666667	0.57094	0.62552
reads	50000	lower	3	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.56274	0.29811	0.60299	0.26754	4411	15	1528.73333333333	2.73333333333333	0.62757	0.67233
molecules	50000	lower	3	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.57142	0.47422	0.63091	0.45189	4370	14	838.333333333333	1.86666666666667	0.66354	0.68757
molecules	50000	lower	3	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.57589	0.29085	0.62804	0.31636	4411	15	933.2	1.8	0.71504	0.73135
reads	50000	lower	4	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.55985	0.54383	0.60219	0.61604	4345	17	1267.33333333333	6.06666666666667	0.56499	0.61693
reads	50000	lower	4	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.52714	0.56224	0.56531	0.56043	4210	15	1472.86666666667	4.66666666666667	0.59417	0.63789
molecules	50000	lower	4	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.56992	0.53414	0.62165	0.58344	4345	17	793.4	3.4	0.65906	0.67834
molecules	50000	lower	4	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.54239	0.52915	0.59266	0.47677	4210	15	806.733333333333	2.13333333333333	0.69043	0.69857
reads	50000	lower	5	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.55306	0.08935	0.59959	0.2896	4433	17	1312.66666666667	3.4	0.58081	0.62484
reads	50000	lower	5	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.55874	0.44	0.6036	0.46695	4335	13	1456.33333333333	3.13333333333333	0.61987	0.6675
molecules	50000	lower	5	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.56438	0.0993	0.62182	0.3188	4433	17	854.333333333333	2	0.66767	0.68316
molecules	50000	lower	5	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.57137	0.46348	0.62688	0.50022	4335	13	889.266666666667	1.66666666666667	0.70778	0.72607
reads	50000	lower	6	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.5457	0.24726	0.58978	0.54016	4346	19	1257.4	5.66666666666667	0.56412	0.61466
reads	50000	lower	6	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.55006	0.69512	0.5884	0.66013	4368	16	1478.86666666667	5	0.60099	0.65137
molecules	50000	lower	6	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.56088	0.35389	0.61692	0.64262	4346	19	779.6	3.06666666666667	0.66686	0.68519
molecules	50000	lower	6	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.56626	0.72788	0.61717	0.75078	4368	16	885.066666666667	2.26666666666667	0.70465	0.72032
reads	50000	lower	7	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.55307	0.60989	0.59655	0.58692	4433	16	1322.26666666667	5.06666666666667	0.57055	0.61757
reads	50000	lower	7	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.54835	0.64589	0.5879	0.62824	4296	17	1425.93333333333	4.93333333333333	0.5914	0.64326
molecules	50000	lower	7	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.56676	0.62261	0.62134	0.62212	4433	16	833.2	2.73333333333333	0.66508	0.68381
molecules	50000	lower	7	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.56046	0.54156	0.61177	0.60236	4296	16	819.4	2.26666666666667	0.68757	0.70558
reads	50000	lower	8	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.55498	0.62129	0.59942	0.63142	4456	15	1336.33333333333	3.53333333333333	0.57584	0.62371
reads	50000	lower	8	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.54274	0.58548	0.58078	0.60775	4256	17	1504.66666666667	4.66666666666667	0.60895	0.6523
molecules	50000	lower	8	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.56723	0.65592	0.62511	0.6828	4456	15	858.466666666667	2.2	0.66712	0.68759
molecules	50000	lower	8	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.55907	0.53677	0.60949	0.52905	4256	17	850.866666666667	2.2	0.71134	0.71728
reads	50000	lower	9	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.55855	0.14642	0.60406	0.40706	4405	15	1304.53333333333	4.46666666666667	0.56407	0.61905
reads	50000	lower	9	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.55439	0.6521	0.58939	0.67274	4319	15	1479.46666666667	3.2	0.6128	0.65678
molecules	50000	lower	9	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.57135	0.18444	0.62735	0.4085	4405	15	818.6	2.46666666666667	0.66584	0.6905
molecules	50000	lower	9	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.56884	0.63641	0.61466	0.66212	4319	15	852.933333333333	1.93333333333333	0.70193	0.7193
reads	50000	lower	10	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.55309	0.16361	0.5972	0.53123	4379	17	1293.33333333333	5.06666666666667	0.56819	0.61796
reads	50000	lower	10	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.55571	0.5557	0.59386	0.54074	4304	18	1486.26666666667	3.93333333333333	0.61319	0.65913
molecules	50000	lower	10	15	NA19098	r1	0	0.5	12192	6099	43	22	85	85	0.56249	0.11303	0.61588	0.42322	4379	17	810.6	3	0.66802	0.68288
molecules	50000	lower	10	15	NA19098	r3	0	0.5	12192	6096	43	22	57	57	0.56893	0.51257	0.61736	0.52569	4304	18	880.066666666667	2.26666666666667	0.70741	0.7191
reads	50000	upper	1	15	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.84622	0.97213	0.81532	0.96583	6075	22	21561.2	407	0.86678	0.81935
reads	50000	upper	1	15	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.79568	0.96152	0.75246	0.96836	6064	23	21156.4666666667	437.466666666667	0.87475	0.82281
molecules	50000	upper	1	15	NA19098	r1	0.5	1	12192	6101	43	22	85	85	0.867	0.97646	0.83524	0.97458	6075	22	13163.6	233.533333333333	0.92071	0.87359
molecules	50000	upper	1	15	NA19098	r3	0.5	1	12192	6096	43	23	57	57	0.82334	0.98266	0.7787	0.97823	6064	23	12193.4666666667	226.6	0.92438	0.8749
