type	depth	gene_subset	seed	subsampled_cells	individual	replicate	lower_q	upper_q	available_ensg	used_ensg	available_ercc	used_ercc	potential_cells	available_cells	pearson_ensg	pearson_ercc	spearman_ensg	spearman_ercc	detected_ensg	detected_ercc	mean_counts_ensg	mean_counts_ercc	var_pearson	var_spearman
reads	500000	all	6	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.78067	0.90549	0.8108	0.91861	9903	34	201729.8	5702.4	0.77268	0.8007
molecules	500000	all	6	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.83276	0.95461	0.85033	0.9555	9903	34	25494	529	0.88933	0.84489
reads	500000	lower	6	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.46839	0.52665	0.50339	0.58219	3900	13	13466.8	50	0.52949	0.56859
molecules	500000	lower	6	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.49137	0.61142	0.54152	0.70864	3900	13	1880.6	4.6	0.62216	0.62618
reads	500000	upper	6	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.70623	0.93337	0.7151	0.96273	6003	22	188263	5660.8	0.7118	0.71986
molecules	500000	upper	6	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.80715	0.97455	0.77525	0.97401	6003	22	23613.4	524.8	0.86769	0.78056
reads	1500000	all	6	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.77843	0.89706	0.81708	0.91694	10644	38	604814.2	17127.8	0.74485	0.80527
molecules	1500000	all	6	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.85047	0.94877	0.87346	0.94193	10644	38	39131.4	776	0.89358	0.8565
reads	1500000	lower	6	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.49766	0.49861	0.53049	0.53187	4579	17	40513.4	145.2	0.54711	0.59539
molecules	1500000	lower	6	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.54284	0.5907	0.60411	0.6575	4579	17	2962.2	9	0.67593	0.67496
reads	1500000	upper	6	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.70608	0.94703	0.71697	0.96273	6065	22	564300.8	17008.4	0.68502	0.72028
molecules	1500000	upper	6	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.82869	0.97448	0.78923	0.97627	6065	22	36169.2	767.6	0.85569	0.77929
reads	4000000	all	6	5	NA19098	NA	0	1	12192	12192	43	43	142	112	0.79351	0.89563	0.84449	0.91109	11383	41	1837623	33338.2	0.72195	0.81588
molecules	4000000	all	6	5	NA19098	NA	0	1	12192	12192	43	43	142	112	0.87366	0.96323	0.89843	0.94976	11383	41	69632.2	1254.4	0.89673	0.86495
reads	4000000	lower	6	5	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.53723	0.48225	0.56254	0.50001	5293	20	109303.6	284.6	0.54497	0.59919
molecules	4000000	lower	6	5	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.60291	0.66118	0.66968	0.66867	5293	20	5224.8	15	0.70388	0.69706
reads	4000000	upper	6	5	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.74719	0.9575	0.75242	0.95935	6090	22	1728319.4	33121.6	0.69283	0.73517
molecules	4000000	upper	6	5	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.85729	0.98964	0.81636	0.97825	6090	22	64407.4	1241.4	0.85021	0.78396
reads	50000	all	7	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.78754	0.92474	0.78972	0.91584	8308	30	22531.8	383.2	0.81973	0.77155
molecules	50000	all	7	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.80172	0.94395	0.80575	0.93338	8308	30	13852.8	227.6	0.84825	0.8011
reads	50000	lower	7	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.38469	0.4966	0.41578	0.53778	2647	9	1291.4	6.8	0.41906	0.45752
molecules	50000	lower	7	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.39259	0.51243	0.42633	0.56932	2647	9	836.8	3	0.48226	0.48162
reads	50000	upper	7	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.74436	0.97033	0.72681	0.96857	5661	22	21240.4	376.6	0.78246	0.706
molecules	50000	upper	7	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.77305	0.98163	0.75252	0.96977	5661	22	13016	224.8	0.82343	0.73232
reads	250000	all	7	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.81028	0.90529	0.83628	0.92019	9907	33	112545.6	1891.6	0.80655	0.80221
molecules	250000	all	7	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.84465	0.94557	0.86092	0.94131	9907	33	27618.4	438.6	0.87839	0.83302
reads	250000	lower	7	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.48564	0.54439	0.51236	0.58542	3902	12	6494	33	0.50902	0.53885
molecules	250000	lower	7	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.50286	0.56456	0.54273	0.62332	3902	12	1787.4	5.8	0.58922	0.5877
reads	250000	upper	7	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.76477	0.98355	0.75648	0.97204	6005	22	106051.6	1860.2	0.76376	0.72717
molecules	250000	upper	7	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.82584	0.99056	0.79646	0.98358	6005	22	25831	433.4	0.84539	0.75631
reads	500000	all	7	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.80649	0.88344	0.84266	0.92165	10251	33	225452.4	3717.6	0.78773	0.80831
molecules	500000	all	7	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.8506	0.94335	0.86963	0.94605	10251	33	33084.6	519.4	0.88479	0.84068
reads	500000	lower	7	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.50597	0.52395	0.53173	0.58406	4211	12	13032.4	67.4	0.53235	0.55809
molecules	500000	lower	7	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.52343	0.59411	0.56901	0.66961	4211	12	2210.8	7.6	0.61972	0.61584
reads	500000	upper	7	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.76531	0.98672	0.76187	0.97516	6040	22	212420	3655	0.7555	0.73355
molecules	500000	upper	7	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.83547	0.99068	0.80197	0.97993	6040	22	30873.8	512.6	0.85209	0.7675
reads	1500000	all	7	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.79802	0.87682	0.84741	0.93372	10762	34	676589.4	11165.2	0.75355	0.81205
molecules	1500000	all	7	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.85885	0.95197	0.88262	0.95974	10762	34	45632.6	722.6	0.88918	0.84883
reads	1500000	lower	7	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.52614	0.57322	0.54878	0.62633	4695	13	39104.8	181.6	0.54164	0.57044
molecules	1500000	lower	7	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.55472	0.68184	0.61153	0.7557	4695	13	3222.2	10	0.65389	0.647
reads	1500000	upper	7	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.7636	0.98639	0.76473	0.97628	6067	22	637484.6	10996.6	0.73911	0.73529
molecules	1500000	upper	7	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.84767	0.9922	0.81283	0.98532	6067	22	42410.4	713.6	0.85054	0.77472
reads	4000000	all	7	5	NA19098	NA	0	1	12192	12192	43	43	142	112	0.79926	0.89814	0.85456	0.92579	11386	38	1783469.6	28306.2	0.72743	0.81177
molecules	4000000	all	7	5	NA19098	NA	0	1	12192	12192	43	43	142	112	0.87376	0.9427	0.90035	0.95618	11385	38	71777.6	1168.6	0.89393	0.85719
reads	4000000	lower	7	5	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.55236	0.68629	0.5722	0.72956	5298	17	107415.2	290.2	0.54684	0.58049
molecules	4000000	lower	7	5	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.59682	0.52744	0.66065	0.71448	5297	17	5360.2	11.2	0.7028	0.68287
reads	4000000	upper	7	5	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.78063	0.94553	0.77155	0.96047	6088	22	1676054.4	28042.2	0.74187	0.7352
molecules	4000000	upper	7	5	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.86504	0.98402	0.82835	0.97938	6088	22	66417.4	1158.4	0.84995	0.77737
reads	50000	all	8	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.78607	0.93666	0.78896	0.91169	8208	29	22843.4	422.4	0.81631	0.77295
molecules	50000	all	8	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.80109	0.94913	0.80446	0.92825	8208	29	13386.2	255.2	0.85125	0.80243
reads	50000	lower	8	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.39258	0.56966	0.42867	0.61774	2582	9	1351.8	4.4	0.42928	0.47437
molecules	50000	lower	8	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.40291	0.6015	0.44228	0.66688	2582	9	825.8	2.4	0.49071	0.49879
reads	50000	upper	8	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.74339	0.95634	0.73545	0.96978	5626	21	21491.6	418.2	0.77394	0.70599
molecules	50000	upper	8	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.77393	0.96566	0.75804	0.97062	5626	21	12560.4	253	0.82981	0.73891
reads	250000	all	8	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.8009	0.91902	0.82789	0.90905	9686	34	114025.8	2128.2	0.79923	0.80251
molecules	250000	all	8	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.83852	0.9469	0.85485	0.93643	9686	34	25226	445	0.87819	0.83552
reads	250000	lower	8	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.46806	0.68674	0.50053	0.7238	3709	14	6712	28.2	0.51064	0.54092
molecules	250000	lower	8	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.48454	0.6884	0.53044	0.74956	3709	14	1623	5.2	0.5727	0.5881
reads	250000	upper	8	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.75379	0.9045	0.76178	0.94719	5977	21	107313.8	2104.8	0.74987	0.73177
molecules	250000	upper	8	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.82182	0.94314	0.79944	0.97062	5977	21	23603	440.4	0.85036	0.75825
reads	500000	all	8	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.7959	0.91927	0.83375	0.92587	10061	36	228008.6	4261.2	0.77734	0.80641
molecules	500000	all	8	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.84409	0.951	0.86403	0.95069	10061	36	30225.4	530	0.88032	0.83852
reads	500000	lower	8	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.48354	0.68051	0.51742	0.70602	4046	15	13428.6	55.2	0.52134	0.55537
molecules	500000	lower	8	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.50372	0.61137	0.55498	0.68949	4046	15	2005.2	6.2	0.60029	0.61074
reads	500000	upper	8	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.7496	0.9374	0.76508	0.94945	6015	22	214580	4215	0.73505	0.7328
molecules	500000	upper	8	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.82972	0.97544	0.80655	0.96922	6015	22	28220.2	524.6	0.84696	0.75743
reads	1500000	all	8	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.79329	0.91281	0.84082	0.92726	10754	38	683478.6	12604.2	0.744	0.81124
molecules	1500000	all	8	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.8599	0.95398	0.88221	0.94712	10754	38	43406.8	758.8	0.88765	0.85019
reads	1500000	lower	8	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.51382	0.70828	0.54543	0.72905	4680	17	40238.6	153	0.53211	0.57857
molecules	1500000	lower	8	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.55468	0.63227	0.61194	0.65105	4680	17	3050.6	9	0.64686	0.64844
reads	1500000	upper	8	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.75289	0.92912	0.7669	0.95031	6074	22	643240	12477.4	0.70891	0.73378
molecules	1500000	upper	8	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.85028	0.98078	0.81784	0.97145	6074	22	40356.2	751	0.84564	0.7655
reads	4000000	all	8	5	NA19098	NA	0	1	12192	12192	43	43	142	112	0.80077	0.88856	0.85475	0.92294	11424	41	1910844.8	28303.4	0.72539	0.82055
molecules	4000000	all	8	5	NA19098	NA	0	1	12192	12192	43	43	142	112	0.87605	0.95735	0.90126	0.9552	11424	41	73592.2	1254.8	0.89548	0.86516
reads	4000000	lower	8	5	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.55359	0.46541	0.57526	0.54944	5332	20	113555.2	252.2	0.56534	0.60381
molecules	4000000	lower	8	5	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.60723	0.59035	0.67747	0.70406	5332	20	5545.8	12.6	0.71387	0.69644
reads	4000000	upper	8	5	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.77457	0.93324	0.76957	0.96838	6092	22	1797289.6	28080.4	0.71232	0.72988
molecules	4000000	upper	8	5	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.86499	0.98665	0.8263	0.97825	6092	22	68046.4	1243.2	0.84816	0.78731
reads	50000	all	9	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.79401	0.9273	0.79618	0.89389	8180	28	22045.4	458	0.81291	0.77398
molecules	50000	all	9	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.80773	0.92378	0.81147	0.88643	8180	27	13490.2	257	0.84617	0.80071
reads	50000	lower	9	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.39934	0.42063	0.43863	0.43793	2515	8	1234.8	3.4	0.41048	0.46722
molecules	50000	lower	9	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.40945	0.32757	0.45155	0.34066	2515	7	799.4	2.2	0.47214	0.48904
reads	50000	upper	9	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.75074	0.94908	0.73053	0.95876	5665	21	20810.6	455	0.76236	0.69619
molecules	50000	upper	9	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.78211	0.96007	0.75886	0.96721	5665	21	12690.8	255.2	0.81834	0.72979
reads	250000	all	9	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.8129	0.87433	0.83778	0.88341	9721	33	110095.2	2270.8	0.79993	0.80243
molecules	250000	all	9	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.84652	0.91996	0.86438	0.90998	9721	33	26803.4	461.8	0.88259	0.8403
reads	250000	lower	9	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.48974	0.40494	0.52509	0.56686	3721	13	6190	26.8	0.51194	0.5465
molecules	250000	lower	9	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.50166	0.453	0.55165	0.60837	3721	13	1666.8	5.2	0.57435	0.59431
reads	250000	upper	9	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.76763	0.90731	0.76089	0.94353	6000	21	103905.2	2248.8	0.73928	0.71568
molecules	250000	upper	9	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.83103	0.94364	0.80286	0.95198	6000	21	25136.6	457.6	0.8528	0.76175
reads	500000	all	9	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.80808	0.84885	0.84341	0.87491	10102	33	220303.6	4524.2	0.77979	0.80697
molecules	500000	all	9	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.85181	0.91809	0.87266	0.9128	10102	33	32296.6	543.4	0.88979	0.84932
reads	500000	lower	9	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.50381	0.38695	0.53807	0.53176	4065	13	12365.8	58.4	0.5275	0.55956
molecules	500000	lower	9	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.51891	0.44175	0.57169	0.58552	4065	13	2082.6	5.8	0.60555	0.621
reads	500000	upper	9	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.76738	0.88284	0.76431	0.93563	6037	21	207937.8	4477.8	0.72821	0.71729
molecules	500000	upper	9	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.84158	0.93444	0.8108	0.96949	6037	21	30214	538.8	0.859	0.77351
reads	1500000	all	9	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.79955	0.84845	0.84791	0.88434	10689	37	661112.6	13512.4	0.74629	0.81109
molecules	1500000	all	9	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.85947	0.92633	0.88452	0.92731	10689	37	45131	753.8	0.89418	0.85629
reads	1500000	lower	9	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.52146	0.40654	0.55277	0.57783	4619	16	37207.8	170.2	0.53751	0.57475
molecules	1500000	lower	9	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.54593	0.40639	0.60625	0.55839	4619	16	3047.8	8.8	0.63992	0.64842
reads	1500000	upper	9	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.76581	0.91455	0.76769	0.94128	6070	22	623904.8	13382	0.71092	0.72055
molecules	1500000	upper	9	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.85301	0.97936	0.82014	0.9808	6070	22	42083.2	746.4	0.85698	0.77787
reads	4000000	all	9	5	NA19098	NA	0	1	12192	12192	43	43	142	112	0.79028	0.87912	0.84356	0.91334	11309	39	1775053.6	34283.2	0.7138	0.80606
molecules	4000000	all	9	5	NA19098	NA	0	1	12192	12192	43	43	142	112	0.86887	0.94381	0.89439	0.96154	11309	38	67733.4	1184.2	0.88347	0.84995
reads	4000000	lower	9	5	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.52926	0.46163	0.54664	0.49235	5217	18	108350.2	273.8	0.52675	0.56774
molecules	4000000	lower	9	5	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.58296	0.57617	0.64721	0.7636	5217	17	5086.4	11.8	0.67364	0.66138
reads	4000000	upper	9	5	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.76488	0.90123	0.76676	0.96386	6092	22	1666703.4	34010.2	0.68913	0.72091
molecules	4000000	upper	9	5	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.86431	0.97147	0.82223	0.97064	6092	22	62647	1173.2	0.82718	0.75554
reads	50000	all	10	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.77482	0.90819	0.77662	0.88377	7903	27	21870.2	540.6	0.80455	0.76111
molecules	50000	all	10	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.79213	0.92278	0.79414	0.8917	7903	27	12074	278.4	0.84452	0.79122
reads	50000	lower	10	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.35352	0.50612	0.38752	0.56703	2357	8	1264.4	7.6	0.39516	0.43214
molecules	50000	lower	10	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.35954	0.52013	0.3941	0.56396	2357	8	713.8	3.6	0.44733	0.44611
reads	50000	upper	10	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.73333	0.92863	0.7253	0.95846	5546	20	20605.8	534	0.76089	0.69774
molecules	50000	upper	10	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.77145	0.94695	0.75457	0.96072	5546	20	11360.2	275.2	0.83073	0.7321
reads	250000	all	10	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.79153	0.90082	0.81696	0.90761	9392	31	109401	2750.4	0.78711	0.79041
molecules	250000	all	10	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.83338	0.94083	0.84848	0.92	9392	31	22388.8	482.2	0.87884	0.83466
reads	250000	lower	10	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.4378	0.57823	0.47202	0.61765	3451	11	6324.4	37.4	0.46962	0.50498
molecules	250000	lower	10	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.4579	0.61988	0.50121	0.63985	3451	11	1392	5.4	0.5485	0.5533
reads	250000	upper	10	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.73603	0.90672	0.75123	0.96413	5941	21	103076.6	2718.6	0.73049	0.71951
molecules	250000	upper	10	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.81791	0.95527	0.79876	0.97626	5941	21	20996.8	477.4	0.86035	0.77241
reads	500000	all	10	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.78972	0.89053	0.82339	0.90857	9847	31	218951	5525.2	0.76909	0.79671
molecules	500000	all	10	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.84084	0.93958	0.85832	0.92539	9847	31	27157.2	564.6	0.88538	0.84327
reads	500000	lower	10	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.45844	0.59327	0.49032	0.62228	3836	11	12693	72.8	0.49119	0.5279
molecules	500000	lower	10	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.48123	0.61758	0.52779	0.63197	3836	11	1772.6	5.8	0.58377	0.58713
reads	500000	upper	10	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.7376	0.88292	0.75472	0.96838	6011	21	206258	5464.6	0.71293	0.72077
molecules	500000	upper	10	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.83129	0.94749	0.80317	0.9791	6011	21	25384.6	559.4	0.86221	0.77292
reads	1500000	all	10	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.78633	0.89292	0.82987	0.92571	10594	34	656649.8	16614.2	0.74093	0.80357
molecules	1500000	all	10	5	NA19098	NA	0	1	12192	12192	43	43	142	142	0.85437	0.96357	0.87851	0.9547	10594	34	39930.6	792.2	0.88982	0.84847
reads	1500000	lower	10	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.48589	0.67695	0.51664	0.71172	4531	13	38047	225	0.50937	0.55644
molecules	1500000	lower	10	5	NA19098	NA	0	0.5	12192	6096	43	22	142	142	0.52362	0.74202	0.58004	0.76526	4531	13	2740.6	7.6	0.62895	0.63334
reads	1500000	upper	10	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.73647	0.89849	0.75744	0.96273	6063	22	618602.8	16427.2	0.68805	0.72661
molecules	1500000	upper	10	5	NA19098	NA	0.5	1	12192	6096	43	22	142	142	0.85001	0.97784	0.81624	0.97995	6063	22	37190	785.6	0.85653	0.77298
reads	4000000	all	10	5	NA19098	NA	0	1	12192	12192	43	43	142	112	0.80048	0.89263	0.85345	0.93365	11336	36	1842303.8	28859.4	0.73185	0.82471
molecules	4000000	all	10	5	NA19098	NA	0	1	12192	12192	43	43	142	112	0.87459	0.9451	0.8999	0.95397	11336	36	71802.4	1223	0.89518	0.86373
reads	4000000	lower	10	5	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.55732	0.52507	0.58141	0.62688	5242	15	105710.6	220	0.56853	0.61171
molecules	4000000	lower	10	5	NA19098	NA	0	0.5	12192	6096	43	22	142	112	0.60046	0.57928	0.66501	0.73563	5242	15	5248.2	10.8	0.69321	0.68643
reads	4000000	upper	10	5	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.76716	0.98262	0.76335	0.96047	6094	22	1736593.2	28671.8	0.7188	0.73934
molecules	4000000	upper	10	5	NA19098	NA	0.5	1	12192	6096	43	22	142	112	0.86787	0.98175	0.82757	0.97938	6094	22	66554.2	1212.8	0.84726	0.7853
reads	50000	all	1	5	NA19101	NA	0	1	12192	12192	43	43	201	201	0.78894	0.93821	0.78813	0.90245	8342	28	23950	478.8	0.80016	0.76394
molecules	50000	all	1	5	NA19101	NA	0	1	12192	12192	43	43	201	201	0.80644	0.94454	0.80645	0.90577	8342	28	13510.8	256.4	0.84318	0.79368
reads	50000	lower	1	5	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.39826	0.26718	0.43181	0.24994	2655	7	1502.4	2.4	0.41053	0.46985
molecules	50000	lower	1	5	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.4094	0.26766	0.44621	0.25223	2655	7	879.2	1.6	0.46823	0.4952
reads	50000	upper	1	5	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.73601	0.93412	0.7228	0.95792	5689	21	22448.2	476.4	0.74347	0.69008
molecules	50000	upper	1	5	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.77137	0.96038	0.74906	0.97427	5689	21	12632.2	254.8	0.80708	0.71726
reads	250000	all	1	5	NA19101	NA	0	1	12192	12192	43	43	201	201	0.7989	0.92775	0.82534	0.92251	9765	33	119602.6	2422.2	0.77449	0.78735
molecules	250000	all	1	5	NA19101	NA	0	1	12192	12192	43	43	201	201	0.83739	0.94819	0.8506	0.92415	9764	33	24837.6	433.8	0.87426	0.82899
reads	250000	lower	1	5	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.47314	0.52412	0.50437	0.50507	3788	12	7527	19.6	0.4938	0.5305
molecules	250000	lower	1	5	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.48711	0.464	0.53047	0.46474	3787	12	1724.4	4	0.56294	0.58451
reads	250000	upper	1	5	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.74716	0.96455	0.75244	0.97403	5979	22	112077.6	2403.4	0.71308	0.70769
molecules	250000	upper	1	5	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.81545	0.97612	0.78973	0.97682	5979	22	23114	430	0.8389	0.75798
reads	500000	all	1	5	NA19101	NA	0	1	12192	12192	43	43	201	201	0.79384	0.91446	0.8307	0.91951	10139	33	239597.6	4792	0.75296	0.79088
molecules	500000	all	1	5	NA19101	NA	0	1	12192	12192	43	43	201	201	0.84321	0.95084	0.85871	0.92864	10138	33	29407	496.8	0.87939	0.83595
reads	500000	lower	1	5	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.4882	0.50704	0.51757	0.48771	4117	12	15057.4	37	0.50631	0.54368
molecules	500000	lower	1	5	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.50656	0.48088	0.55207	0.47713	4116	12	2113.6	4.2	0.59811	0.61285
reads	500000	upper	1	5	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.746	0.96198	0.75621	0.9729	6024	22	224545.8	4756	0.69905	0.71115
molecules	500000	upper	1	5	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.82526	0.97743	0.79388	0.97967	6024	22	27295	492.8	0.84197	0.76408
reads	1500000	all	1	5	NA19101	NA	0	1	12192	12192	43	43	201	201	0.78435	0.90266	0.8352	0.92494	10713	36	719058.6	14379.4	0.72113	0.79406
molecules	1500000	all	1	5	NA19101	NA	0	1	12192	12192	43	43	201	201	0.84969	0.94599	0.87146	0.92731	10712	36	39843.2	639.8	0.88546	0.8465
reads	1500000	lower	1	5	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.50363	0.53202	0.5337	0.51098	4652	15	45302.6	108.6	0.52143	0.56043
molecules	1500000	lower	1	5	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.52867	0.45269	0.58844	0.45947	4651	15	3034.4	6.2	0.63861	0.64868
reads	1500000	upper	1	5	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.7441	0.96212	0.75867	0.97064	6063	22	673777.4	14273.8	0.67696	0.71119
molecules	1500000	upper	1	5	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.83716	0.97294	0.80122	0.98306	6063	22	36811	633.8	0.84474	0.77586
reads	4000000	all	1	5	NA19101	NA	0	1	12192	12192	43	43	201	178	0.79598	0.87675	0.85849	0.92313	11236	36	1927301.8	26516	0.71666	0.81382
